Candidates
H2O|100|Li2SO4|1.72
H2O|100|Li2SO4|1.72
H2O|100|Li2SO4|2.15
H2O|100|Li2SO4|2.15
H2O|100|Li2SO4|2.58
H2O|100|Li2SO4|2.58
