H2O|100|Li2SO4|0.43
H2O|100|Li2SO4|0.43
H2O|100|Li2SO4|0.86
H2O|100|Li2SO4|0.86
H2O|100|Li2SO4|1.29
H2O|100|Li2SO4|1.29
H2O|100|Li2SO4|1.72
H2O|100|Li2SO4|1.72
H2O|100|Li2SO4|2.15
H2O|100|Li2SO4|2.15
H2O|100|Li2SO4|2.58
H2O|100|Li2SO4|2.58
